Number,Name,Rx Freq,Tx Freq,Ch Mode,Power,Rx Tone,Tx Tone,Color Code,Rx Group List,Contact,Repeater Slot
337,2RHX TG923 EU E,438.75000,431.75000,Digital,Low,None,None,1,2,40,1
338,2RHX TG95 PacRim,438.75000,431.75000,Digital,Low,None,None,1,2,42,1
339,2RHX 4000 discnt,438.75000,431.75000,Digital,Low,None,None,1,0,27,1
340,2RMP TG9S2,438.72500,433.72500,Digital,Low,None,None,1,2,5,2
341,2RMP 505 AU,438.72500,433.72500,Digital,Low,None,None,1,2,15,2
342,2RMP YSF 50599,438.72500,433.72500,Digital,Low,None,None,1,2,37,2
343,2RMP 5051 ACT,438.72500,433.72500,Digital,Low,None,None,1,2,30,2
344,2RMP 5052 NSW,438.72500,433.72500,Digital,Low,None,None,1,2,31,2
345,2RMP BM Local,438.72500,433.72500,Digital,Low,None,None,1,2,38,2
346,2RMP TG91 WW,438.72500,433.72500,Digital,Low,None,None,1,2,39,1
347,2RMP TG913 WWE,438.72500,433.72500,Digital,Low,None,None,1,2,40,1
348,2RMP TG923 EU E,438.72500,433.72500,Digital,Low,None,None,1,2,40,1
349,2RMP TG95 PacRim,438.72500,433.72500,Digital,Low,None,None,1,2,42,1
350,2RMP 4000 discnt,438.72500,433.72500,Digital,Low,None,None,1,0,27,1
351,2AMV TG9S2,439.70000,434.70000,Digital,Low,None,None,1,2,5,2
352,2AMV TG8 S2,439.70000,434.70000,Digital,Low,None,None,1,2,4,2
353,2AMV 505 AU,439.70000,434.70000,Digital,Low,None,None,1,2,15,2
354,2AMV YSF 50599,439.70000,434.70000,Digital,Low,None,None,1,2,37,2
355,2AMV 5052 NSW,439.70000,434.70000,Digital,Low,None,None,1,2,31,2
356,2AMV BM Local,439.70000,434.70000,Digital,Low,None,None,1,2,38,2
357,2AMV TG91 WW,439.70000,434.70000,Digital,Low,None,None,1,2,39,1
358,2AMV TG913 WWE,439.70000,434.70000,Digital,Low,None,None,1,2,40,1
359,2AMV TG923 EU E,439.70000,434.70000,Digital,Low,None,None,1,2,40,1
360,2AMV TG95 PacRim,439.70000,434.70000,Digital,Low,None,None,1,2,42,1
361,2AMV 4000 discnt,439.70000,434.70000,Digital,Low,None,None,1,0,27,1
362,2GG TG9S2,438.47500,431.47500,Digital,Low,None,None,1,2,5,2
363,2GG TG8 S2,438.47500,431.47500,Digital,Low,None,None,1,2,4,2
364,2GG 505 AU,438.47500,431.47500,Digital,Low,None,None,1,2,15,2
365,2GG YSF 50599,438.47500,431.47500,Digital,Low,None,None,1,2,37,2
366,2GG 5052 NSW,438.47500,431.47500,Digital,Low,None,None,1,2,31,2
367,2GG BM Local,438.47500,431.47500,Digital,Low,None,None,1,2,38,2
368,2GG TG91 WW,438.47500,431.47500,Digital,Low,None,None,1,2,39,1
369,2GG TG913 WWE,438.47500,431.47500,Digital,Low,None,None,1,2,40,1
370,2GG TG923 EU E,438.47500,431.47500,Digital,Low,None,None,1,2,40,1
371,2GG TG95 PacRim,438.47500,431.47500,Digital,Low,None,None,1,2,42,1
372,2GG 4000 discnt,438.47500,431.47500,Digital,Low,None,None,1,0,27,1
373,2JDS TG9S2,439.72500,434.72500,Digital,Low,None,None,1,2,5,2
374,2JDS TG8 S2,439.72500,434.72500,Digital,Low,None,None,1,2,4,2
375,2JDS 505 AU,439.72500,434.72500,Digital,Low,None,None,1,2,15,2
376,2JDS YSF 50599,439.72500,434.72500,Digital,Low,None,None,1,2,37,2
377,2JDS 5052 NSW,439.72500,434.72500,Digital,Low,None,None,1,2,31,2
378,2JDS BM Local,439.72500,434.72500,Digital,Low,None,None,1,2,38,2
379,2JDS TG91 WW,439.72500,434.72500,Digital,Low,None,None,1,2,39,1
380,2JDS TG913 WWE,439.72500,434.72500,Digital,Low,None,None,1,2,40,1
381,2JDS TG923 EU E,439.72500,434.72500,Digital,Low,None,None,1,2,40,1
382,2JDS TG95 PacRim,439.72500,434.72500,Digital,Low,None,None,1,2,42,1
383,2JDS 4000 discnt,439.72500,434.72500,Digital,Low,None,None,1,0,27,1
384,30 VK3RSU Scan,438.10000,432.70000,Digital,High,None,None,1,1,1,1
385,30 TG1 WW,438.10000,432.70000,Digital,High,None,None,1,1,2,1
386,30 TG5 VK Bcast,438.10000,432.70000,Digital,High,None,None,1,1,3,1
387,30 TG8 S1,438.10000,432.70000,Digital,High,None,None,1,1,4,1
388,30 TG9 S1 Loc,438.10000,432.70000,Digital,High,None,None,1,1,5,1
389,30 TG13 WWE,438.10000,432.70000,Digital,High,None,None,1,1,6,1
390,30 TG113 UA E1,438.10000,432.70000,Digital,High,None,None,1,1,9,1
391,30 TG123 UA E2,438.10000,432.70000,Digital,High,None,None,1,1,10,1
392,30 TG133 +USA,438.10000,432.70000,Digital,High,None,None,1,1,11,1
393,30 TG143 +UK,438.10000,432.70000,Digital,High,None,None,1,1,12,1
394,30 TG153 SthPac,438.10000,432.70000,Digital,High,None,None,1,1,13,1
395,30 TG505 AU,438.10000,432.70000,Digital,High,None,None,1,1,15,1
396,30 TG3800 AU+,438.10000,432.70000,Digital,High,None,None,1,1,17,2
397,30 TG3803 Vic,438.10000,432.70000,Digital,High,None,None,1,1,20,2
398,30 Ref Discnct,438.10000,432.70000,Digital,High,None,None,1,1,26,1
399,30 Rep Status,438.10000,432.70000,Digital,High,None,None,1,1,27,1
400,31 VK3RTE Scan,438.91250,431.91250,Digital,High,None,None,1,1,1,1
401,31 TG1 WW,438.91250,431.91250,Digital,High,None,None,1,1,2,1
402,31 TG5 VK Bcast,438.91250,431.91250,Digital,High,None,None,1,1,3,1
403,31 TG8 S1,438.91250,431.91250,Digital,High,None,None,1,1,4,1
404,31 TG9 S1 Loc,438.91250,431.91250,Digital,High,None,None,1,1,5,1
405,31 TG13 WWE,438.91250,431.91250,Digital,High,None,None,1,1,6,1
406,31 TG113 UA E1,438.91250,431.91250,Digital,High,None,None,1,1,9,1
407,31 TG123 UA E2,438.91250,431.91250,Digital,High,None,None,1,1,10,1
408,31 TG133 +USA,438.91250,431.91250,Digital,High,None,None,1,1,11,1
409,31 TG143 +UK,438.91250,431.91250,Digital,High,None,None,1,1,12,1
410,31 TG153 SthPac,438.91250,431.91250,Digital,High,None,None,1,1,13,1
411,31 TG505 AU,438.91250,431.91250,Digital,High,None,None,1,1,15,1
412,31 TG3800 AU+,438.91250,431.91250,Digital,High,None,None,1,1,17,2
413,31 TG3803 Vic,438.91250,431.91250,Digital,High,None,None,1,1,20,2
414,31 Ref Discnct,438.91250,431.91250,Digital,High,None,None,1,1,26,1
415,31 Rep Status,438.91250,431.91250,Digital,High,None,None,1,1,27,1
416,32 VK3RZU Scan,439.67500,434.67500,Digital,High,None,None,1,1,1,1
417,32 TG1 WW,439.67500,434.67500,Digital,High,None,None,1,1,2,1
418,32 TG5 VK Bcast,439.67500,434.67500,Digital,High,None,None,1,1,3,1
419,32 TG8 S1,439.67500,434.67500,Digital,High,None,None,1,1,4,1
420,32 TG9 S1 Loc,439.67500,434.67500,Digital,High,None,None,1,1,5,1
421,32 TG13 WWE,439.67500,434.67500,Digital,High,None,None,1,1,6,1
422,32 TG113 UA E1,439.67500,434.67500,Digital,High,None,None,1,1,9,1
423,32 TG123 UA E2,439.67500,434.67500,Digital,High,None,None,1,1,10,1
424,32 TG133 +USA,439.67500,434.67500,Digital,High,None,None,1,1,11,1
425,32 TG143 +UK,439.67500,434.67500,Digital,High,None,None,1,1,12,1
426,32 TG153 SthPac,439.67500,434.67500,Digital,High,None,None,1,1,13,1
427,32 TG505 AU,439.67500,434.67500,Digital,High,None,None,1,1,15,1
428,32 TG3800 AU+,439.67500,434.67500,Digital,High,None,None,1,1,17,2
429,32 TG3803 Vic,439.67500,434.67500,Digital,High,None,None,1,1,20,2
430,32 Ref Discnct,439.67500,434.67500,Digital,High,None,None,1,1,26,1
431,32 Rep Status,439.67500,434.67500,Digital,High,None,None,1,1,27,1
432,33 VK3RMC Scan,438.37500,434.37500,Digital,High,None,None,1,1,1,1
433,33 TG1 WW,438.37500,434.37500,Digital,High,None,None,1,1,2,1
434,33 TG5 VK Bcast,438.37500,434.37500,Digital,High,None,None,1,1,3,1
435,33 TG8 S1,438.37500,434.37500,Digital,High,None,None,1,1,4,1
436,33 TG9 S1 Loc,438.37500,434.37500,Digital,High,None,None,1,1,5,1
437,33 TG13 WWE,438.37500,434.37500,Digital,High,None,None,1,1,6,1
438,33 TG113 UA E1,438.37500,434.37500,Digital,High,None,None,1,1,9,1
439,33 TG123 UA E2,438.37500,434.37500,Digital,High,None,None,1,1,10,1
440,33 TG133 +USA,438.37500,434.37500,Digital,High,None,None,1,1,11,1
441,33 TG143 +UK,438.37500,434.37500,Digital,High,None,None,1,1,12,1
442,33 TG153 SthPac,438.37500,434.37500,Digital,High,None,None,1,1,13,1
443,33 TG505 AU,438.37500,434.37500,Digital,High,None,None,1,1,15,1
444,33 TG3800 AU+,438.37500,434.37500,Digital,High,None,None,1,1,17,2
445,33 TG3803 Vic,438.37500,434.37500,Digital,High,None,None,1,1,20,2
446,33 Ref Discnct,438.37500,434.37500,Digital,High,None,None,1,1,26,1
447,33 Rep Status,438.37500,434.37500,Digital,High,None,None,1,1,27,1
448,34 VK3RMM Scan,439.82500,434.82500,Digital,High,None,None,1,1,1,1
449,34 TG1 WW,439.82500,434.82500,Digital,High,None,None,1,1,2,1
450,34 TG5 VK Bcast,439.82500,434.82500,Digital,High,None,None,1,1,3,1
451,34 TG8 S1,439.82500,434.82500,Digital,High,None,None,1,1,4,1
452,34 TG9 S1 Loc,439.82500,434.82500,Digital,High,None,None,1,1,5,1
453,34 TG13 WWE,439.82500,434.82500,Digital,High,None,None,1,1,6,1
454,34 TG113 UA E1,439.82500,434.82500,Digital,High,None,None,1,1,9,1
455,34 TG123 UA E2,439.82500,434.82500,Digital,High,None,None,1,1,10,1
456,34 TG133 +USA,439.82500,434.82500,Digital,High,None,None,1,1,11,1
457,34 TG143 +UK,439.82500,434.82500,Digital,High,None,None,1,1,12,1
458,34 TG153 SthPac,439.82500,434.82500,Digital,High,None,None,1,1,13,1
459,34 TG505 AU,439.82500,434.82500,Digital,High,None,None,1,1,15,1
460,34 TG3800 AU+,439.82500,434.82500,Digital,High,None,None,1,1,17,2
461,34 TG3803 Vic,439.82500,434.82500,Digital,High,None,None,1,1,20,2
462,34 Ref Discnct,439.82500,434.82500,Digital,High,None,None,1,1,26,1
463,34 Rep Status,439.82500,434.82500,Digital,High,None,None,1,1,27,1
464,35 VK3RPT Scan,439.52500,434.52500,Digital,High,None,None,1,1,1,1
465,35 TG1 WW,439.52500,434.52500,Digital,High,None,None,1,1,2,1
466,35 TG5 VK Bcast,439.52500,434.52500,Digital,High,None,None,1,1,3,1
467,35 TG8 S1,439.52500,434.52500,Digital,High,None,None,1,1,4,1
468,35 TG9 S1 Loc,439.52500,434.52500,Digital,High,None,None,1,1,5,1
469,35 TG13 WWE,439.52500,434.52500,Digital,High,None,None,1,1,6,1
470,35 TG113 UA E1,439.52500,434.52500,Digital,High,None,None,1,1,9,1
471,35 TG123 UA E2,439.52500,434.52500,Digital,High,None,None,1,1,10,1
472,35 TG133 +USA,439.52500,434.52500,Digital,High,None,None,1,1,11,1
473,35 TG143 +UK,439.52500,434.52500,Digital,High,None,None,1,1,12,1
474,35 TG153 SthPac,439.52500,434.52500,Digital,High,None,None,1,1,13,1
475,35 TG505 AU,439.52500,434.52500,Digital,High,None,None,1,1,15,1
476,35 TG3800 AU+,439.52500,434.52500,Digital,High,None,None,1,1,17,2
477,35 TG3803 Vic,439.52500,434.52500,Digital,High,None,None,1,1,20,2
478,35 Ref Discnct,439.52500,434.52500,Digital,High,None,None,1,1,26,1
479,35 Rep Status,439.52500,434.52500,Digital,High,None,None,1,1,27,1
480,36 VK3RGL Scan,439.50000,434.50000,Digital,High,None,None,1,1,1,1
481,36 TG1 WW,439.50000,434.50000,Digital,High,None,None,1,1,2,1
482,36 TG5 VK Bcast,439.50000,434.50000,Digital,High,None,None,1,1,3,1
483,36 TG8 S1,439.50000,434.50000,Digital,High,None,None,1,1,4,1
484,36 TG9 S1 Loc,439.50000,434.50000,Digital,High,None,None,1,1,5,1
485,36 TG13 WWE,439.50000,434.50000,Digital,High,None,None,1,1,6,1
486,36 TG113 UA E1,439.50000,434.50000,Digital,High,None,None,1,1,9,1
487,36 TG123 UA E2,439.50000,434.50000,Digital,High,None,None,1,1,10,1
488,36 TG133 +USA,439.50000,434.50000,Digital,High,None,None,1,1,11,1
489,36 TG143 +UK,439.50000,434.50000,Digital,High,None,None,1,1,12,1
490,36 TG153 SthPac,439.50000,434.50000,Digital,High,None,None,1,1,13,1
491,36 TG505 AU,439.50000,434.50000,Digital,High,None,None,1,1,15,1
492,36 TG3800 AU+,439.50000,434.50000,Digital,High,None,None,1,1,17,2
493,36 TG3803 Vic,439.50000,434.50000,Digital,High,None,None,1,1,20,2
494,36 Ref Discnct,439.50000,434.50000,Digital,High,None,None,1,1,26,1
495,36 Rep Status,439.50000,434.50000,Digital,High,None,None,1,1,27,1
496,37 VK3RPS Scan,439.72500,434.72500,Digital,High,None,None,1,1,1,1
497,37 TG1 WW,439.72500,434.72500,Digital,High,None,None,1,1,2,1
498,37 TG5 VK Bcast,439.72500,434.72500,Digital,High,None,None,1,1,3,1
499,37 TG8 S1,439.72500,434.72500,Digital,High,None,None,1,1,4,1
500,37 TG9 S1 Loc,439.72500,434.72500,Digital,High,None,None,1,1,5,1
501,37 TG13 WWE,439.72500,434.72500,Digital,High,None,None,1,1,6,1
502,37 TG113 UA E1,439.72500,434.72500,Digital,High,None,None,1,1,9,1
503,37 TG123 UA E2,439.72500,434.72500,Digital,High,None,None,1,1,10,1
504,37 TG133 +USA,439.72500,434.72500,Digital,High,None,None,1,1,11,1
505,37 TG143 +UK,439.72500,434.72500,Digital,High,None,None,1,1,12,1
506,37 TG153 SthPac,439.72500,434.72500,Digital,High,None,None,1,1,13,1
507,37 TG505 AU,439.72500,434.72500,Digital,High,None,None,1,1,15,1
508,37 TG3800 AU+,439.72500,434.72500,Digital,High,None,None,1,1,17,2
509,37 TG3803 Vic,439.72500,434.72500,Digital,High,None,None,1,1,20,2
510,37 Ref Discnct,439.72500,434.72500,Digital,High,None,None,1,1,26,1
511,37 Rep Status,439.72500,434.72500,Digital,High,None,None,1,1,27,1
512,38 VK3RBQ Scan,147.20000,147.80000,Digital,High,None,None,1,1,1,1
513,30 TG1 WW,147.20000,147.80000,Digital,High,None,None,1,1,2,1
514,38 TG5 VK Bcast,147.20000,147.80000,Digital,High,None,None,1,1,3,1
515,38 TG8 S1,147.20000,147.80000,Digital,High,None,None,1,1,4,1
516,38 TG9 S1 Loc,147.20000,147.80000,Digital,High,None,None,1,1,5,1
517,38 TG13 WWE,147.20000,147.80000,Digital,High,None,None,1,1,6,1
518,38 TG113 UA E1,147.20000,147.80000,Digital,High,None,None,1,1,9,1
519,38 TG123 UA E2,147.20000,147.80000,Digital,High,None,None,1,1,10,1
520,38 TG133 +USA,147.20000,147.80000,Digital,High,None,None,1,1,11,1
521,38 TG143 +UK,147.20000,147.80000,Digital,High,None,None,1,1,12,1
522,38 TG153 SthPac,147.20000,147.80000,Digital,High,None,None,1,1,13,1
523,38 TG505 AU,147.20000,147.80000,Digital,High,None,None,1,1,15,1
524,38 TG3800 AU+,147.20000,147.80000,Digital,High,None,None,1,1,17,2
525,38 TG3803 Vic,147.20000,147.80000,Digital,High,None,None,1,1,20,2
526,38 Ref Discnct,147.20000,147.80000,Digital,High,None,None,1,1,26,1
527,38 Rep Status,147.20000,147.80000,Digital,High,None,None,1,1,27,1
528,3AS TG9 S2,438.32500,431.32500,Digital,Low,None,None,1,2,5,2
529,3AS TG8 S2,438.32500,431.32500,Digital,Low,None,None,1,2,4,2
530,3AS 505 AU,438.32500,431.32500,Digital,Low,None,None,1,2,15,2
531,3AS 5053 Vic,438.32500,431.32500,Digital,Low,None,None,1,2,32,2
532,3AS BM Local,438.32500,431.32500,Digital,Low,None,None,1,2,38,2
533,3AS 4000 discnt,438.32500,431.32500,Digital,Low,None,None,1,0,27,1
534,3AS 5000 status,438.32500,431.32500,Digital,Low,None,None,1,0,28,1
535,3IMA TG9 S2,438.77500,433.77500,Digital,Low,None,None,1,2,5,2
536,3IMA TG8 S2,438.77500,433.77500,Digital,Low,None,None,1,2,4,2
537,3IMA 505 AU,438.77500,433.77500,Digital,Low,None,None,1,2,15,2
538,3IMA YSF 50599,438.77500,433.77500,Digital,Low,None,None,1,2,37,2
539,3IMA 5053 Vic,438.77500,433.77500,Digital,Low,None,None,1,2,32,2
540,3IMA BM Local,438.77500,433.77500,Digital,Low,None,None,1,2,38,2
541,3IMA 4000 discnt,438.77500,433.77500,Digital,Low,None,None,1,0,27,1
542,3IMA 5000 status,438.77500,433.77500,Digital,Low,None,None,1,0,28,1
543,3SMC TG9 S2,438.25000,432.85000,Digital,Low,None,None,1,2,5,2
544,3SMC TG8 S2,438.25000,432.85000,Digital,Low,None,None,1,2,4,2
545,3SMC 505 AU,438.25000,432.85000,Digital,Low,None,None,1,2,15,2
546,3SMC YSF 50599,438.25000,432.85000,Digital,Low,None,None,1,2,37,2
547,3SMC 5053 Vic,438.25000,432.85000,Digital,Low,None,None,1,2,32,2
548,3SMC BM Local,438.25000,432.85000,Digital,Low,None,None,1,2,38,2
549,3SMC 4000 discnt,438.25000,432.85000,Digital,Low,None,None,1,0,27,1
550,3SMC 5000 status,438.25000,432.85000,Digital,Low,None,None,1,0,28,1
551,3RBA TG9 S2,439.98750,434.98750,Digital,Low,None,None,1,2,5,2
552,3RBA TG8 S2,439.98750,434.98750,Digital,Low,None,None,1,2,4,2
553,3RBA 505 AU,439.98750,434.98750,Digital,Low,None,None,1,2,15,2
554,3RBA YSF 50599,439.98750,434.98750,Digital,Low,None,None,1,2,37,2
555,3RBA 5053 Vic,439.98750,434.98750,Digital,Low,None,None,1,2,32,2
556,3RBA BM Local,439.98750,434.98750,Digital,Low,None,None,1,2,38,2
557,3RBA 4000 discnt,439.98750,434.98750,Digital,Low,None,None,1,1,27,1
558,3RBA 5000 status,439.98750,434.98750,Digital,Low,None,None,1,1,28,1
559,40 VK4RGX Scan,438.81250,431.81250,Digital,High,None,None,1,1,1,1
560,40 TG1 WW,438.81250,431.81250,Digital,High,None,None,1,1,2,1
561,40 TG5 VK Bcast,438.81250,431.81250,Digital,High,None,None,1,1,3,1
562,40 TG8 S1,438.81250,431.81250,Digital,High,None,None,1,1,4,1
563,40 TG9 S1 Loc,438.81250,431.81250,Digital,High,None,None,1,1,5,1
564,40 TG13 WWE,438.81250,431.81250,Digital,High,None,None,1,1,6,1
565,40 TG113 UA E1,438.81250,431.81250,Digital,High,None,None,1,1,9,1
566,40 TG123 UA E2,438.81250,431.81250,Digital,High,None,None,1,1,10,1
567,40 TG133 +USA,438.81250,431.81250,Digital,High,None,None,1,1,11,1
568,40 TG143 +UK,438.81250,431.81250,Digital,High,None,None,1,1,12,1
569,40 TG153 SthPac,438.81250,431.81250,Digital,High,None,None,1,1,13,1
570,40 TG505 AU,438.81250,431.81250,Digital,High,None,None,1,1,15,1
571,40 TG3800 AU+,438.81250,431.81250,Digital,High,None,None,1,1,17,2
572,40 TG3804 Qld,438.81250,431.81250,Digital,High,None,None,1,1,21,2
573,40 Ref Discnct,438.81250,431.81250,Digital,High,None,None,1,1,26,1
574,40 Rep Status,438.81250,431.81250,Digital,High,None,None,1,1,27,1
575,41 VK4RMC Scan,439.97500,434.97500,Digital,High,None,None,1,1,1,1
576,41 TG1 WW,439.97500,434.97500,Digital,High,None,None,1,1,2,1
577,41 TG5 VK Bcast,439.97500,434.97500,Digital,High,None,None,1,1,3,1
578,41 TG8 S1,439.97500,434.97500,Digital,High,None,None,1,1,4,1
579,41 TG9 S1 Loc,439.97500,434.97500,Digital,High,None,None,1,1,5,1
580,41 TG13 WWE,439.97500,434.97500,Digital,High,None,None,1,1,6,1
581,41 TG113 UA E1,439.97500,434.97500,Digital,High,None,None,1,1,9,1
582,41 TG123 UA E2,439.97500,434.97500,Digital,High,None,None,1,1,10,1
583,41 TG133 +USA,439.97500,434.97500,Digital,High,None,None,1,1,11,1
584,41 TG143 +UK,439.97500,434.97500,Digital,High,None,None,1,1,12,1
585,41 TG153 SthPac,439.97500,434.97500,Digital,High,None,None,1,1,13,1
586,41 TG505 AU,439.97500,434.97500,Digital,High,None,None,1,1,15,1
587,41 TG3800 AU+,439.97500,434.97500,Digital,High,None,None,1,1,17,2
588,41 TG3804 Qld,439.97500,434.97500,Digital,High,None,None,1,1,21,2
589,41 Ref Discnct,439.97500,434.97500,Digital,High,None,None,1,1,26,1
590,41 Rep Status,439.97500,434.97500,Digital,High,None,None,1,1,27,1
591,42 VK4RTQ Scan,439.48750,434.48750,Digital,High,None,None,1,1,1,1
592,42 TG1 WW,439.48750,434.48750,Digital,High,None,None,1,1,2,1
593,42 TG5 VK Bcast,439.48750,434.48750,Digital,High,None,None,1,1,3,1
594,42 TG8 S1,439.48750,434.48750,Digital,High,None,None,1,1,4,1
595,42 TG9 S1 Loc,439.48750,434.48750,Digital,High,None,None,1,1,5,1
596,42 TG13 WWE,439.48750,434.48750,Digital,High,None,None,1,1,6,1
597,42 TG113 UA E1,439.48750,434.48750,Digital,High,None,None,1,1,9,1
598,42 TG123 UA E2,439.48750,434.48750,Digital,High,None,None,1,1,10,1
599,42 TG133 +USA,439.48750,434.48750,Digital,High,None,None,1,1,11,1
600,42 TG143 +UK,439.48750,434.48750,Digital,High,None,None,1,1,12,1
601,42 TG153 SthPac,439.48750,434.48750,Digital,High,None,None,1,1,13,1
602,42 TG505 AU,439.48750,434.48750,Digital,High,None,None,1,1,15,1
603,42 TG3800 AU+,439.48750,434.48750,Digital,High,None,None,1,1,17,2
604,42 TG3804 Qld,439.48750,434.48750,Digital,High,None,None,1,1,21,2
605,42 Ref Discnct,439.48750,434.48750,Digital,High,None,None,1,1,26,1
606,42 Rep Status,439.48750,434.48750,Digital,High,None,None,1,1,27,1
607,43 VK4RDU Scan,438.02500,431.02500,Digital,High,None,None,1,1,1,1
608,43 TG1 WW,438.02500,431.02500,Digital,High,None,None,1,1,2,1
609,43 TG5 VK Bcast,438.02500,431.02500,Digital,High,None,None,1,1,3,1
610,43 TG8 S1,438.02500,431.02500,Digital,High,None,None,1,1,4,1
611,43 TG9 S1 Loc,438.02500,431.02500,Digital,High,None,None,1,1,5,1
612,43 TG13 WWE,438.02500,431.02500,Digital,High,None,None,1,1,6,1
613,43 TG113 UA E1,438.02500,431.02500,Digital,High,None,None,1,1,9,1
614,43 TG123 UA E2,438.02500,431.02500,Digital,High,None,None,1,1,10,1
615,43 TG133 +USA,438.02500,431.02500,Digital,High,None,None,1,1,11,1
616,43 TG143 +UK,438.02500,431.02500,Digital,High,None,None,1,1,12,1
617,43 TG153 SthPac,438.02500,431.02500,Digital,High,None,None,1,1,13,1
618,43 TG505 AU,438.02500,431.02500,Digital,High,None,None,1,1,15,1
619,43 TG3800 AU+,438.02500,431.02500,Digital,High,None,None,1,1,17,2
620,43 TG3804 Qld,438.02500,431.02500,Digital,High,None,None,1,1,21,2
621,43 Ref Discnct,438.02500,431.02500,Digital,High,None,None,1,1,26,1
622,43 Rep Status,438.02500,431.02500,Digital,High,None,None,1,1,27,1
623,44 VK4REG Scan,439.98750,434.98750,Digital,High,None,None,1,1,1,1
624,44 TG1 WW,439.98750,434.98750,Digital,High,None,None,1,1,2,1
625,44 TG5 VK Bcast,439.98750,434.98750,Digital,High,None,None,1,1,3,1
626,44 TG8 S1,439.98750,434.98750,Digital,High,None,None,1,1,4,1
627,44 TG9 S1 Loc,439.98750,434.98750,Digital,High,None,None,1,1,5,1
628,44 TG13 WWE,439.98750,434.98750,Digital,High,None,None,1,1,6,1
629,44 TG113 UA E1,439.98750,434.98750,Digital,High,None,None,1,1,9,1
630,44 TG123 UA E2,439.98750,434.98750,Digital,High,None,None,1,1,10,1
631,44 TG133 +USA,439.98750,434.98750,Digital,High,None,None,1,1,11,1
632,44 TG143 +UK,439.98750,434.98750,Digital,High,None,None,1,1,12,1
633,44 TG153 SthPac,439.98750,434.98750,Digital,High,None,None,1,1,13,1
634,44 TG505 AU,439.98750,434.98750,Digital,High,None,None,1,1,15,1
635,44 TG3800 AU+,439.98750,434.98750,Digital,High,None,None,1,1,17,2
636,44 TG3804 Qld,439.98750,434.98750,Digital,High,None,None,1,1,21,2
637,44 Ref Discnct,439.98750,434.98750,Digital,High,None,None,1,1,26,1
638,44 Rep Status,439.98750,434.98750,Digital,High,None,None,1,1,27,1
639,45 VK4RBX Scan,438.83750,431.83750,Digital,High,None,None,1,1,1,1
640,45 TG1 WW,438.83750,431.83750,Digital,High,None,None,1,1,2,1
641,45 TG5 VK Bcast,438.83750,431.83750,Digital,High,None,None,1,1,3,1
642,45 TG8 S1,438.83750,431.83750,Digital,High,None,None,1,1,4,1
643,45 TG9 S1 Loc,438.83750,431.83750,Digital,High,None,None,1,1,5,1
644,45 TG13 WWE,438.83750,431.83750,Digital,High,None,None,1,1,6,1
645,45 TG113 UA E1,438.83750,431.83750,Digital,High,None,None,1,1,9,1
646,45 TG123 UA E2,438.83750,431.83750,Digital,High,None,None,1,1,10,1
647,45 TG133 +USA,438.83750,431.83750,Digital,High,None,None,1,1,11,1
648,45 TG143 +UK,438.83750,431.83750,Digital,High,None,None,1,1,12,1
649,45 TG153 SthPac,438.83750,431.83750,Digital,High,None,None,1,1,13,1
650,45 TG505 AU,438.83750,431.83750,Digital,High,None,None,1,1,15,1
651,45 TG3800 AU+,438.83750,431.83750,Digital,High,None,None,1,1,17,2
652,45 TG3804 Qld,438.83750,431.83750,Digital,High,None,None,1,1,21,2
653,45 Ref Discnct,438.83750,431.83750,Digital,High,None,None,1,1,26,1
654,45 Rep Status,438.83750,431.83750,Digital,High,None,None,1,1,27,1
655,46 VK4RNX Scan,438.88750,431.88750,Digital,High,None,None,1,1,1,1
656,46 TG1 WW,438.88750,431.88750,Digital,High,None,None,1,1,2,1
657,46 TG5 VK Bcast,438.88750,431.88750,Digital,High,None,None,1,1,3,1
658,46 TG8 S1,438.88750,431.88750,Digital,High,None,None,1,1,4,1
659,46 TG9 S1 Loc,438.88750,431.88750,Digital,High,None,None,1,1,5,1
660,46 TG13 WWE,438.88750,431.88750,Digital,High,None,None,1,1,6,1
661,46 TG113 UA E1,438.88750,431.88750,Digital,High,None,None,1,1,9,1
662,46 TG123 UA E2,438.88750,431.88750,Digital,High,None,None,1,1,10,1
663,46 TG133 +USA,438.88750,431.88750,Digital,High,None,None,1,1,11,1
664,46 TG143 +UK,438.88750,431.88750,Digital,High,None,None,1,1,12,1
665,46 TG153 SthPac,438.88750,431.88750,Digital,High,None,None,1,1,13,1
666,46 TG505 AU,438.88750,431.88750,Digital,High,None,None,1,1,15,1
667,46 TG3800 AU+,438.88750,431.88750,Digital,High,None,None,1,1,17,2
668,46 TG3804 Qld,438.88750,431.88750,Digital,High,None,None,1,1,21,2
669,46 Ref Discnct,438.88750,431.88750,Digital,High,None,None,1,1,26,1
670,46 Rep Status,438.88750,431.88750,Digital,High,None,None,1,1,27,1
671,47 VK4RBK Scan,438.92500,431.92500,Digital,High,None,None,1,1,1,1
672,47 TG1 WW,438.92500,431.92500,Digital,High,None,None,1,1,2,1
673,47 TG5 VK Bcast,438.92500,431.92500,Digital,High,None,None,1,1,3,1
674,47 TG8 S1,438.92500,431.92500,Digital,High,None,None,1,1,4,1
675,47 TG9 S1 Loc,438.92500,431.92500,Digital,High,None,None,1,1,5,1
676,47 TG13 WWE,438.92500,431.92500,Digital,High,None,None,1,1,6,1
677,47 TG113 UA E1,438.92500,431.92500,Digital,High,None,None,1,1,9,1
